state,canonical_school,canonical_key,alias_variants,n_alias_variants,dat_tf_men_team_ids,dat_tf_women_team_ids,dat_xc_men_team_ids,dat_xc_women_team_ids,n_dat_team_records,all_dat_team_ids,duplicate_team_records,sports_present,dat_leagues,source_league_urls,athletic_net_team_id,athletic_net_team_id_source,source,observed_on,verification
IA,New Hampton,new hampton,New Hampton (x4),1,41813,41814,24737,24738,4,track:men:41813;track:women:41814;xc:men:24737;xc:women:24738,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,New London,new london,New London (x4),1,41899,13600,24839,24840,4,track:men:41899;track:women:13600;xc:men:24839;xc:women:24840,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Newell-Fonda,newell fonda,Newell-Fonda (x4),1,10275,10276,24749,24750,4,track:men:10275;track:women:10276;xc:men:24749;xc:women:24750,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Newman Catholic,newman catholic,Newman Catholic (x4),1,41771,41772,24693,24694,4,track:men:41771;track:women:41772;xc:men:24693;xc:women:24694,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Newton,newton,Newton (x4),1,41533,14147,24388,24389,4,track:men:41533;track:women:14147;xc:men:24388;xc:women:24389,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Nishna Valley,nishna valley,Nishna Valley (x4),1,41593,41594,24457,24458,4,track:men:41593;track:women:41594;xc:men:24457;xc:women:24458,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Nodaway Valley,nodaway valley,Nodaway Valley (x4),1,41841,41842,24777,24778,4,track:men:41841;track:women:41842;xc:men:24777;xc:women:24778,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Nora Springs-Rock Falls,nora springs rock falls,Nora Springs-Rock Falls (x4),1,41547,41548,24405,24406,4,track:men:41547;track:women:41548;xc:men:24405;xc:women:24406,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Iowa,north,North Iowa (x4),1,41773,41774,24695,24696,4,track:men:41773;track:women:41774;xc:men:24695;xc:women:24696,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Butler,north butler,North Butler (x4),1,41549,41550,24407,24408,4,track:men:41549;track:women:41550;xc:men:24407;xc:women:24408,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Cedar,north cedar,North Cedar (x4),1,41476,29960,24320,24321,4,track:men:41476;track:women:29960;xc:men:24320;xc:women:24321,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Fayette,north fayette,North Fayette (x4),1,41999,42000,24971,24972,4,track:men:41999;track:women:42000;xc:men:24971;xc:women:24972,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Kossuth,north kossuth,North Kossuth (x4),1,41573,41574,24433,24434,4,track:men:41573;track:women:41574;xc:men:24433;xc:women:24434,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Linn,north linn,North Linn (x4),1,14369,13778,24943,24944,4,track:men:14369;track:women:13778;xc:men:24943;xc:women:24944,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Mahaska,north mahaska,North Mahaska (x4),1,41958,41959,24907,24908,4,track:men:41958;track:women:41959;xc:men:24907;xc:women:24908,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Polk,north polk,North Polk (x4),1,41629,41630,24505,24506,4,track:men:41629;track:women:41630;xc:men:24505;xc:women:24506,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Scott,north scott,North Scott (x4),1,26193,32639,24627,24628,4,track:men:26193;track:women:32639;xc:men:24627;xc:women:24628,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,North Tama,north tama,North Tama (x4),1,41671,29987,24547,24548,4,track:men:41671;track:women:29987;xc:men:24547;xc:women:24548,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Northeast,northeast,Northeast (x4),1,21494,41477,24322,24323,4,track:men:21494;track:women:41477;xc:men:24322;xc:women:24323,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Northeast Hamilton,northeast hamilton,Northeast Hamilton (x4),1,41672,41673,24549,24550,4,track:men:41672;track:women:41673;xc:men:24549;xc:women:24550,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Northwood-Kensett,northwood kensett,Northwood-Kensett (x4),1,41553,41554,24411,24412,4,track:men:41553;track:women:41554;xc:men:24411;xc:women:24412,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Norwalk,norwalk,Norwalk (x4),1,41702,41703,24579,24580,4,track:men:41702;track:women:41703;xc:men:24579;xc:women:24580,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Notre Dame,notre dame,Notre Dame (x4),1,41900,41901,24841,24842,4,track:men:41900;track:women:41901;xc:men:24841;xc:women:24842,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,NUH,nuh,NUH (x4),1,41789,41790,24713,24714,4,track:men:41789;track:women:41790;xc:men:24713;xc:women:24714,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,OA-BCIG,oa bcig,OA-BCIG (x2),1,100364,100365,,,2,track:men:100364;track:women:100365,no,track,Iowa,https://www.directathletics.com/leagues/track/101.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Odebolt-Arthur,odebolt arthur,Odebolt-Arthur (x4),1,41719,41720,24599,24600,4,track:men:41719;track:women:41720;xc:men:24599;xc:women:24600,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Oelwein,oelwein,Oelwein (x4),1,41815,41816,24739,24740,4,track:men:41815;track:women:41816;xc:men:24739;xc:women:24740,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Ogden,ogden,Ogden (x4),1,41637,41638,24513,24514,4,track:men:41637;track:women:41638;xc:men:24513;xc:women:24514,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Okoboji,okoboji,Okoboji (x4),1,25711,25712,24869,24870,4,track:men:25711;track:women:25712;xc:men:24869;xc:women:24870,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Olin,olin,Olin (x4),1,41478,41479,24324,24325,4,track:men:41478;track:women:41479;xc:men:24324;xc:women:24325,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Orient-Macksburg,orient macksburg,Orient-Macksburg (x4),1,41877,41878,24813,24814,4,track:men:41877;track:women:41878;xc:men:24813;xc:women:24814,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Osage,osage,Osage (x4),1,41775,41776,24697,24698,4,track:men:41775;track:women:41776;xc:men:24697;xc:women:24698,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Oskaloosa,oskaloosa,Oskaloosa (x4),1,13567,13568,24581,24582,4,track:men:13567;track:women:13568;xc:men:24581;xc:women:24582,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Ottumwa,ottumwa,Ottumwa (x4),1,33975,34852,24401,24402,4,track:men:33975;track:women:34852;xc:men:24401;xc:women:24402,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Panorama,panorama,Panorama (x4),1,42046,42047,25039,25040,4,track:men:42046;track:women:42047;xc:men:25039;xc:women:25040,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Paton-Churdan,paton churdan,Paton-Churdan (x4),1,10279,10280,25041,25042,4,track:men:10279;track:women:10280;xc:men:25041;xc:women:25042,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,PCM,pcm,PCM (x4),1,41941,41942,24889,24890,4,track:men:41941;track:women:41942;xc:men:24889;xc:women:24890,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Pekin,pekin,Pekin (x4),1,41912,41913,24853,24854,4,track:men:41912;track:women:41913;xc:men:24853;xc:women:24854,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Pella,pella,Pella (x4),1,41704,41705,24583,24584,4,track:men:41704;track:women:41705;xc:men:24583;xc:women:24584,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Pella Christian,pella christian,Pella Christian (x4),1,41706,41707,24585,24586,4,track:men:41706;track:women:41707;xc:men:24585;xc:women:24586,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
IA,Perry,perry,Perry (x4),1,5547,5548,4405,4406,4,track:men:5547;track:women:5548;xc:men:4405;xc:women:4406,no,track;xc,Iowa,https://www.directathletics.com/leagues/track/101.html | https://www.directathletics.com/leagues/xc/89.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
